id,customer_id,assigned_to,file_number,docket_date,file_type,file_status,reference_dealer_id,reference_broker_id,created_at,updated_at,id_customer,city,state,pincode,customer_type,created_at_customer,id_finance,file_id,lan_number,loan_amount,no_of_months,emi_amount,bank_id,area,fc_sc_gst_amount,gap_interest,old_loan_amount,irr_percentage,ls_amount,disbursement_amount,rto_hold_amount,total_amount,company_bank_id,id_payment_in,file_id_payment_in,payment_amount,paid_amount,remaining_amount,round_up,payment_mode,payment_date,payment_from,cheque_bank_name,branch_name,cheque_amount,utr_no,company_bank_id_payment_in,id_payment_out,file_id_payment_out,amount,payment_mode_payment_out,payment_date_payment_out,payment_to,payee_dealer_id,payee_broker_id,bank_account_no,ifsc_code,cheque_bank_name_payment_out,branch_name_payment_out,cheque_amount_payment_out,utr_no_payment_out,company_bank_id_payment_out,status,id_advances,dealer_id,broker_id,advance_date,amount_advances,payment_mode_advances,utr_cheque_number,purpose,file_id_advances,recovery_status,amount_recovered,created_at_advances,updated_at_advances,deleted_at,ml_recommendation,customer_tenure_months,risk_score,loan_burden_score,advance_ratio,overdue_severity,recovery_percentage
3160,316,205,FN-2026-00316,1699056000.0,New Vehicle,Disbursed,508,610.0,1699074000.0,1699851600.0,316,Mumbai,Maharashtra,400001,individual,1698987600.0,316,3160,LAN714812,800000,48,20293,4,Central Area,8000,4593,0,10.01,948,786459,5000,804593,2,913,3160,20293,20293,0,0,Missing,1709424000.0,Missing,Missing,Missing,0,Missing,2,316,3160,786459,RTGS,1699488000.0,Customer,508,610,2357994892,BANK0007893,Missing,Missing,0,UTROUT9234757,2,completed,316,508,610.0,1672617600.0,20000,rtgs,ADV446351,Bridge financing for trade-in,3160,Fully Recovered,20000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,31,2,0.02536625,0.025,0.0,100.0
3170,317,208,FN-2024-00317,1682380800.0,New Vehicle,Cancelled,509,602.0,1682402400.0,1682834400.0,317,Nagpur,Maharashtra,440001,business,1682316000.0,317,3170,LAN172606,300000,48,7542,6,Central Area,3000,3137,0,9.54,1671,292192,10000,303137,3,914,3170,7542,7542,0,0,Missing,1684972800.0,Missing,Missing,Missing,0,UTRIN5016612,3,317,3170,292192,Cheque,1682812800.0,Dealer,509,602,7932865042,BANK0009496,Missing,Missing,0,UTROUT4779679,3,completed,317,509,602.0,1696464000.0,50000,upi,ADV499315,Bridge financing for trade-in,3170,Partially Recovered,23582,1693940400.0,1691348400.0,0.0,Likely Approved,38,0,0.02514,0.16666666666666666,0.0,47.164
3170,317,208,FN-2024-00317,1682380800.0,New Vehicle,Cancelled,509,602.0,1682402400.0,1682834400.0,317,Nagpur,Maharashtra,440001,business,1682316000.0,317,3170,LAN172606,300000,48,7542,6,Central Area,3000,3137,0,9.54,1671,292192,10000,303137,3,915,3170,7542,7542,0,0,Missing,1687564800.0,Missing,Missing,Missing,0,UTRIN4119511,3,317,3170,292192,Cheque,1682812800.0,Dealer,509,602,7932865042,BANK0009496,Missing,Missing,0,UTROUT4779679,3,completed,317,509,602.0,1696464000.0,50000,upi,ADV499315,Bridge financing for trade-in,3170,Partially Recovered,23582,1693940400.0,1691348400.0,0.0,Likely Approved,38,0,0.02514,0.16666666666666666,0.0,47.164
3170,317,208,FN-2024-00317,1682380800.0,New Vehicle,Cancelled,509,602.0,1682402400.0,1682834400.0,317,Nagpur,Maharashtra,440001,business,1682316000.0,317,3170,LAN172606,300000,48,7542,6,Central Area,3000,3137,0,9.54,1671,292192,10000,303137,3,916,3170,7542,6311,1231,0,Missing,1690156800.0,Missing,Missing,Missing,0,UTRIN2940958,3,317,3170,292192,Cheque,1682812800.0,Dealer,509,602,7932865042,BANK0009496,Missing,Missing,0,UTROUT4779679,3,completed,317,509,602.0,1696464000.0,50000,upi,ADV499315,Bridge financing for trade-in,3170,Partially Recovered,23582,1693940400.0,1691348400.0,0.0,Likely Approved,38,0,0.02514,0.16666666666666666,0.1632193052240785,47.164
3180,318,211,FN-2025-00318,1704240000.0,Used Vehicle,Completed,516,608.0,1704013200.0,1704186000.0,318,Bhopal,Madhya Pradesh,462001,business,1703926800.0,318,3180,LAN546360,800000,48,21969,5,Central Area,8000,4486,0,14.27,4258,783256,10000,804486,3,917,3180,21969,21969,0,0,Missing,1706572800.0,Missing,Missing,Missing,0,UTRIN5128861,3,318,3180,783256,NEFT,1704412800.0,Broker,516,608,8260715250,BANK0001217,Missing,Missing,0,UTROUT9167792,3,completed,318,516,608.0,1672617600.0,50000,neft,ADV794849,RTO tax clearance advance,3180,Fully Recovered,50000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,29,2,0.02746125,0.0625,0.0,100.0
3180,318,211,FN-2025-00318,1704240000.0,Used Vehicle,Completed,516,608.0,1704013200.0,1704186000.0,318,Bhopal,Madhya Pradesh,462001,business,1703926800.0,318,3180,LAN546360,800000,48,21969,5,Central Area,8000,4486,0,14.27,4258,783256,10000,804486,3,918,3180,21969,21969,0,0,Missing,1709164800.0,Missing,Missing,Missing,0,Missing,3,318,3180,783256,NEFT,1704412800.0,Broker,516,608,8260715250,BANK0001217,Missing,Missing,0,UTROUT9167792,3,completed,318,516,608.0,1672617600.0,50000,neft,ADV794849,RTO tax clearance advance,3180,Fully Recovered,50000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,29,2,0.02746125,0.0625,0.0,100.0
3190,319,212,FN-2026-00319,1677715200.0,New Vehicle,Cancelled,508,616.0,1677373200.0,1677978000.0,319,Mumbai,Maharashtra,400001,business,1677286800.0,319,3190,LAN501675,1200000,72,24476,12,Central Area,12000,3046,0,13.61,1819,1183135,5000,1203046,2,919,3190,24476,24476,0,0,Missing,1679961600.0,Missing,Missing,Missing,0,Missing,2,319,3190,1183135,RTGS,1677801600.0,Other,508,616,1936390579,BANK0006290,Missing,Missing,0,UTROUT6524227,2,pending,319,508,616.0,1672617600.0,50000,neft,ADV308275,Bridge financing for trade-in,3190,Fully Recovered,50000,1701637200.0,1699131600.0,0.0,High Risk / Likely Rejected,40,2,0.020396666666666667,0.041666666666666664,0.0,100.0
3190,319,212,FN-2026-00319,1677715200.0,New Vehicle,Cancelled,508,616.0,1677373200.0,1677978000.0,319,Mumbai,Maharashtra,400001,business,1677286800.0,319,3190,LAN501675,1200000,72,24476,12,Central Area,12000,3046,0,13.61,1819,1183135,5000,1203046,2,920,3190,24476,24476,0,0,Missing,1682553600.0,Missing,Missing,Missing,0,UTRIN5026266,2,319,3190,1183135,RTGS,1677801600.0,Other,508,616,1936390579,BANK0006290,Missing,Missing,0,UTROUT6524227,2,pending,319,508,616.0,1672617600.0,50000,neft,ADV308275,Bridge financing for trade-in,3190,Fully Recovered,50000,1701637200.0,1699131600.0,0.0,High Risk / Likely Rejected,40,2,0.020396666666666667,0.041666666666666664,0.0,100.0
3190,319,212,FN-2026-00319,1677715200.0,New Vehicle,Cancelled,508,616.0,1677373200.0,1677978000.0,319,Mumbai,Maharashtra,400001,business,1677286800.0,319,3190,LAN501675,1200000,72,24476,12,Central Area,12000,3046,0,13.61,1819,1183135,5000,1203046,2,921,3190,24476,24476,0,0,Missing,1685145600.0,Missing,Missing,Missing,0,UTRIN4048600,2,319,3190,1183135,RTGS,1677801600.0,Other,508,616,1936390579,BANK0006290,Missing,Missing,0,UTROUT6524227,2,pending,319,508,616.0,1672617600.0,50000,neft,ADV308275,Bridge financing for trade-in,3190,Fully Recovered,50000,1701637200.0,1699131600.0,0.0,High Risk / Likely Rejected,40,2,0.020396666666666667,0.041666666666666664,0.0,100.0
3190,319,212,FN-2026-00319,1677715200.0,New Vehicle,Cancelled,508,616.0,1677373200.0,1677978000.0,319,Mumbai,Maharashtra,400001,business,1677286800.0,319,3190,LAN501675,1200000,72,24476,12,Central Area,12000,3046,0,13.61,1819,1183135,5000,1203046,2,922,3190,24476,24476,0,0,Missing,1687737600.0,Missing,Missing,Missing,0,UTRIN3657644,2,319,3190,1183135,RTGS,1677801600.0,Other,508,616,1936390579,BANK0006290,Missing,Missing,0,UTROUT6524227,2,pending,319,508,616.0,1672617600.0,50000,neft,ADV308275,Bridge financing for trade-in,3190,Fully Recovered,50000,1701637200.0,1699131600.0,0.0,High Risk / Likely Rejected,40,2,0.020396666666666667,0.041666666666666664,0.0,100.0
3200,320,211,FN-2024-00320,1679184000.0,Renewal,Cancelled,509,611.0,1679094000.0,1679526000.0,320,Ahmedabad,Gujarat,380001,business,1679007600.0,320,3200,LAN768280,500000,72,10448,5,Approved Area,5000,1613,0,14.54,52,493335,0,501613,2,923,3200,10448,10448,0,0,Missing,1681603200.0,Missing,Missing,Missing,0,UTRIN7345316,2,320,3200,493335,DD,1679443200.0,Customer,509,611,8591920548,BANK0008208,Missing,Missing,0,UTROUT1549194,2,pending,320,509,611.0,1672790400.0,50000,cheque,ADV307931,Emergency inventory pooling,3200,Partially Recovered,26231,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.020896,0.1,0.0,52.461999999999996
3200,320,211,FN-2024-00320,1679184000.0,Renewal,Cancelled,509,611.0,1679094000.0,1679526000.0,320,Ahmedabad,Gujarat,380001,business,1679007600.0,320,3200,LAN768280,500000,72,10448,5,Approved Area,5000,1613,0,14.54,52,493335,0,501613,2,924,3200,10448,10448,0,0,Missing,1684195200.0,Missing,Missing,Missing,0,UTRIN6756521,2,320,3200,493335,DD,1679443200.0,Customer,509,611,8591920548,BANK0008208,Missing,Missing,0,UTROUT1549194,2,pending,320,509,611.0,1672790400.0,50000,cheque,ADV307931,Emergency inventory pooling,3200,Partially Recovered,26231,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.020896,0.1,0.0,52.461999999999996
3200,320,211,FN-2024-00320,1679184000.0,Renewal,Cancelled,509,611.0,1679094000.0,1679526000.0,320,Ahmedabad,Gujarat,380001,business,1679007600.0,320,3200,LAN768280,500000,72,10448,5,Approved Area,5000,1613,0,14.54,52,493335,0,501613,2,925,3200,10448,10448,0,0,Missing,1686787200.0,Missing,Missing,Missing,0,UTRIN3971063,2,320,3200,493335,DD,1679443200.0,Customer,509,611,8591920548,BANK0008208,Missing,Missing,0,UTROUT1549194,2,pending,320,509,611.0,1672790400.0,50000,cheque,ADV307931,Emergency inventory pooling,3200,Partially Recovered,26231,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.020896,0.1,0.0,52.461999999999996
3200,320,211,FN-2024-00320,1679184000.0,Renewal,Cancelled,509,611.0,1679094000.0,1679526000.0,320,Ahmedabad,Gujarat,380001,business,1679007600.0,320,3200,LAN768280,500000,72,10448,5,Approved Area,5000,1613,0,14.54,52,493335,0,501613,2,926,3200,10448,8881,1567,0,Missing,1689379200.0,Missing,Missing,Missing,0,UTRIN7336938,2,320,3200,493335,DD,1679443200.0,Customer,509,611,8591920548,BANK0008208,Missing,Missing,0,UTROUT1549194,2,pending,320,509,611.0,1672790400.0,50000,cheque,ADV307931,Emergency inventory pooling,3200,Partially Recovered,26231,1672700400.0,1672866000.0,0.0,Likely Approved,39,0,0.020896,0.1,0.14998085758039817,52.461999999999996
3210,321,202,FN-2024-00321,1682035200.0,New Vehicle,Sanctioned,508,608.0,1682092800.0,1682697600.0,321,Bhopal,Madhya Pradesh,462001,individual,1682006400.0,321,3210,LAN987056,1200000,48,33965,5,Central Area,12000,4926,0,15.93,570,1182504,10000,1204926,1,927,3210,33965,33965,0,0,Missing,1684627200.0,Missing,Missing,Missing,0,UTRIN7915713,1,321,3210,1182504,UPI,1682467200.0,Dealer,508,608,9992004315,BANK0008838,Missing,Missing,0,UTROUT4735341,1,pending,321,508,608.0,1685923200.0,20000,rtgs,ADV470329,Bridge financing for trade-in,3210,Partially Recovered,10376,1683316800.0,1680811200.0,0.0,High Risk / Likely Rejected,38,3,0.028304166666666665,0.016666666666666666,0.0,51.88
3210,321,202,FN-2024-00321,1682035200.0,New Vehicle,Sanctioned,508,608.0,1682092800.0,1682697600.0,321,Bhopal,Madhya Pradesh,462001,individual,1682006400.0,321,3210,LAN987056,1200000,48,33965,5,Central Area,12000,4926,0,15.93,570,1182504,10000,1204926,1,928,3210,33965,33309,656,0,Missing,1687219200.0,Missing,Missing,Missing,0,UTRIN2758975,1,321,3210,1182504,UPI,1682467200.0,Dealer,508,608,9992004315,BANK0008838,Missing,Missing,0,UTROUT4735341,1,pending,321,508,608.0,1685923200.0,20000,rtgs,ADV470329,Bridge financing for trade-in,3210,Partially Recovered,10376,1683316800.0,1680811200.0,0.0,High Risk / Likely Rejected,38,3,0.028304166666666665,0.016666666666666666,0.019313999705579274,51.88
3210,321,202,FN-2024-00321,1682035200.0,New Vehicle,Sanctioned,508,608.0,1682092800.0,1682697600.0,321,Bhopal,Madhya Pradesh,462001,individual,1682006400.0,321,3210,LAN987056,1200000,48,33965,5,Central Area,12000,4926,0,15.93,570,1182504,10000,1204926,1,929,3210,33965,33965,0,0,Missing,1689811200.0,Missing,Missing,Missing,0,Missing,1,321,3210,1182504,UPI,1682467200.0,Dealer,508,608,9992004315,BANK0008838,Missing,Missing,0,UTROUT4735341,1,pending,321,508,608.0,1685923200.0,20000,rtgs,ADV470329,Bridge financing for trade-in,3210,Partially Recovered,10376,1683316800.0,1680811200.0,0.0,High Risk / Likely Rejected,38,3,0.028304166666666665,0.016666666666666666,0.0,51.88
3220,322,202,FN-2026-00322,1703980800.0,Used Vehicle,Under Process,520,613.0,1703754000.0,1704618000.0,322,Indore,Madhya Pradesh,452001,individual,1703667600.0,322,3220,LAN944507,800000,48,22042,13,Pending Area,8000,4018,0,14.45,1095,786887,0,804018,1,930,3220,22042,17115,4927,0,Missing,1706313600.0,Missing,Missing,Missing,0,UTRIN4434928,1,322,3220,786887,UPI,1704153600.0,Customer,520,613,8826151973,BANK0005315,State Bank of India,Corporate Branch,786887,Missing,1,completed,322,520,613.0,1733011200.0,20000,cash,ADV267794,RTO tax clearance advance,3220,Partially Recovered,12656,1730498400.0,1727906400.0,0.0,High Risk / Likely Rejected,29,2,0.0275525,0.025,0.22352781054350784,63.28
3220,322,202,FN-2026-00322,1703980800.0,Used Vehicle,Under Process,520,613.0,1703754000.0,1704618000.0,322,Indore,Madhya Pradesh,452001,individual,1703667600.0,322,3220,LAN944507,800000,48,22042,13,Pending Area,8000,4018,0,14.45,1095,786887,0,804018,1,931,3220,22042,19671,2371,0,Missing,1708905600.0,Missing,Missing,Missing,0,UTRIN6026673,1,322,3220,786887,UPI,1704153600.0,Customer,520,613,8826151973,BANK0005315,State Bank of India,Corporate Branch,786887,Missing,1,completed,322,520,613.0,1733011200.0,20000,cash,ADV267794,RTO tax clearance advance,3220,Partially Recovered,12656,1730498400.0,1727906400.0,0.0,High Risk / Likely Rejected,29,2,0.0275525,0.025,0.10756737138190726,63.28
3220,322,202,FN-2026-00322,1703980800.0,Used Vehicle,Under Process,520,613.0,1703754000.0,1704618000.0,322,Indore,Madhya Pradesh,452001,individual,1703667600.0,322,3220,LAN944507,800000,48,22042,13,Pending Area,8000,4018,0,14.45,1095,786887,0,804018,1,932,3220,22042,19365,2677,0,Missing,1711497600.0,Missing,Missing,Missing,0,UTRIN1718965,1,322,3220,786887,UPI,1704153600.0,Customer,520,613,8826151973,BANK0005315,State Bank of India,Corporate Branch,786887,Missing,1,completed,322,520,613.0,1733011200.0,20000,cash,ADV267794,RTO tax clearance advance,3220,Partially Recovered,12656,1730498400.0,1727906400.0,0.0,High Risk / Likely Rejected,29,2,0.0275525,0.025,0.12144995916885945,63.28
3230,323,210,FN-2026-00323,1673136000.0,New Vehicle,Under Process,504,608.0,1673211600.0,1674075600.0,323,Ahmedabad,Gujarat,380001,business,1673125200.0,323,3230,LAN232430,500000,48,13600,15,Approved Area,5000,1029,100000,13.75,2497,491474,10000,501029,1,933,3230,13600,12846,754,0,Missing,1675728000.0,Missing,Missing,Missing,0,UTRIN4169373,1,323,3230,491474,UPI,1673568000.0,Customer,504,608,3308093585,BANK0002714,Missing,Missing,0,UTROUT2280938,1,pending,323,504,608.0,1672617600.0,80000,cash,ADV510661,Emergency inventory pooling,3230,Partially Recovered,40562,1672700400.0,1672866000.0,0.0,Likely Approved,41,1,0.0272,0.16,0.05544117647058824,50.70249999999999
3230,323,210,FN-2026-00323,1673136000.0,New Vehicle,Under Process,504,608.0,1673211600.0,1674075600.0,323,Ahmedabad,Gujarat,380001,business,1673125200.0,323,3230,LAN232430,500000,48,13600,15,Approved Area,5000,1029,100000,13.75,2497,491474,10000,501029,1,934,3230,13600,13600,0,0,Missing,1678320000.0,Missing,Missing,Missing,0,UTRIN1020508,1,323,3230,491474,UPI,1673568000.0,Customer,504,608,3308093585,BANK0002714,Missing,Missing,0,UTROUT2280938,1,pending,323,504,608.0,1672617600.0,80000,cash,ADV510661,Emergency inventory pooling,3230,Partially Recovered,40562,1672700400.0,1672866000.0,0.0,Likely Approved,41,1,0.0272,0.16,0.0,50.70249999999999
3230,323,210,FN-2026-00323,1673136000.0,New Vehicle,Under Process,504,608.0,1673211600.0,1674075600.0,323,Ahmedabad,Gujarat,380001,business,1673125200.0,323,3230,LAN232430,500000,48,13600,15,Approved Area,5000,1029,100000,13.75,2497,491474,10000,501029,1,935,3230,13600,12823,777,0,Missing,1680912000.0,Missing,Missing,Missing,0,UTRIN4590210,1,323,3230,491474,UPI,1673568000.0,Customer,504,608,3308093585,BANK0002714,Missing,Missing,0,UTROUT2280938,1,pending,323,504,608.0,1672617600.0,80000,cash,ADV510661,Emergency inventory pooling,3230,Partially Recovered,40562,1672700400.0,1672866000.0,0.0,Likely Approved,41,1,0.0272,0.16,0.05713235294117647,50.70249999999999
3240,324,207,FN-2025-00324,1684886400.0,Renewal,Login,515,619.0,1684965600.0,1685052000.0,324,Ahmedabad,Gujarat,380001,business,1684879200.0,324,3240,LAN161849,800000,72,16772,15,Central Area,8000,2002,0,14.67,3402,786596,5000,802002,2,936,3240,16772,16772,0,0,Missing,1687478400.0,Missing,Axis Bank,Main Branch,16772,Missing,2,324,3240,786596,Cash,1685318400.0,Other,515,619,9107884317,BANK0001842,Missing,Missing,0,UTROUT2718032,2,pending,324,515,619.0,1691280000.0,50000,cheque,ADV130721,Bridge financing for trade-in,3240,Fully Recovered,50000,1688673600.0,1688760000.0,0.0,High Risk / Likely Rejected,37,2,0.020965,0.0625,0.0,100.0
3240,324,207,FN-2025-00324,1684886400.0,Renewal,Login,515,619.0,1684965600.0,1685052000.0,324,Ahmedabad,Gujarat,380001,business,1684879200.0,324,3240,LAN161849,800000,72,16772,15,Central Area,8000,2002,0,14.67,3402,786596,5000,802002,2,937,3240,16772,16772,0,0,Missing,1690070400.0,Missing,Missing,Missing,0,UTRIN3253530,2,324,3240,786596,Cash,1685318400.0,Other,515,619,9107884317,BANK0001842,Missing,Missing,0,UTROUT2718032,2,pending,324,515,619.0,1691280000.0,50000,cheque,ADV130721,Bridge financing for trade-in,3240,Fully Recovered,50000,1688673600.0,1688760000.0,0.0,High Risk / Likely Rejected,37,2,0.020965,0.0625,0.0,100.0
3250,325,214,FN-2026-00325,1694908800.0,Renewal,Under Process,507,601.0,1694725200.0,1694898000.0,325,Jodhpur,Rajasthan,342001,individual,1694638800.0,325,3250,LAN267930,1200000,48,33105,8,Central Area,12000,3181,100000,14.52,1352,1183467,5000,1203181,2,938,3250,33105,0,33105,0,Missing,1697241600.0,Missing,Missing,Missing,0,UTRIN5348034,2,325,3250,1183467,Cheque,1695081600.0,Other,507,601,8702073808,BANK0001806,Missing,Missing,0,UTROUT4329473,2,completed,325,507,601.0,1672617600.0,100000,rtgs,ADV482644,Insurance premium advance,3250,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,33,7,0.0275875,0.08333333333333333,1.0,0.0
3250,325,214,FN-2026-00325,1694908800.0,Renewal,Under Process,507,601.0,1694725200.0,1694898000.0,325,Jodhpur,Rajasthan,342001,individual,1694638800.0,325,3250,LAN267930,1200000,48,33105,8,Central Area,12000,3181,100000,14.52,1352,1183467,5000,1203181,2,939,3250,33105,0,33105,0,Missing,1699833600.0,Missing,Missing,Missing,0,UTRIN8604904,2,325,3250,1183467,Cheque,1695081600.0,Other,507,601,8702073808,BANK0001806,Missing,Missing,0,UTROUT4329473,2,completed,325,507,601.0,1672617600.0,100000,rtgs,ADV482644,Insurance premium advance,3250,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,33,7,0.0275875,0.08333333333333333,1.0,0.0
3250,325,214,FN-2026-00325,1694908800.0,Renewal,Under Process,507,601.0,1694725200.0,1694898000.0,325,Jodhpur,Rajasthan,342001,individual,1694638800.0,325,3250,LAN267930,1200000,48,33105,8,Central Area,12000,3181,100000,14.52,1352,1183467,5000,1203181,2,940,3250,33105,0,33105,0,Missing,1702425600.0,Missing,Missing,Missing,0,UTRIN4857362,2,325,3250,1183467,Cheque,1695081600.0,Other,507,601,8702073808,BANK0001806,Missing,Missing,0,UTROUT4329473,2,completed,325,507,601.0,1672617600.0,100000,rtgs,ADV482644,Insurance premium advance,3250,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,33,7,0.0275875,0.08333333333333333,1.0,0.0
3250,325,214,FN-2026-00325,1694908800.0,Renewal,Under Process,507,601.0,1694725200.0,1694898000.0,325,Jodhpur,Rajasthan,342001,individual,1694638800.0,325,3250,LAN267930,1200000,48,33105,8,Central Area,12000,3181,100000,14.52,1352,1183467,5000,1203181,2,941,3250,33105,0,33105,0,Missing,1705017600.0,Missing,Missing,Missing,0,UTRIN4546948,2,325,3250,1183467,Cheque,1695081600.0,Other,507,601,8702073808,BANK0001806,Missing,Missing,0,UTROUT4329473,2,completed,325,507,601.0,1672617600.0,100000,rtgs,ADV482644,Insurance premium advance,3250,Not Recovered,0,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,33,7,0.0275875,0.08333333333333333,1.0,0.0
3260,326,215,FN-2025-00326,1691625600.0,Renewal,Login,509,612.0,1691636400.0,1691982000.0,326,Mumbai,Maharashtra,400001,individual,1691550000.0,326,3260,LAN643876,800000,36,27404,3,Pending Area,8000,4685,100000,14.16,2867,784448,5000,804685,2,942,3260,27404,27404,0,0,Missing,1694217600.0,Missing,Missing,Missing,0,UTRIN1753357,2,326,3260,784448,Cheque,1692057600.0,Broker,509,612,2906834870,BANK0006313,Missing,Missing,0,UTROUT7602571,2,pending,326,509,612.0,1672617600.0,100000,neft,ADV632563,Insurance premium advance,3260,Partially Recovered,41629,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,34,3,0.034255,0.125,0.0,41.629
3260,326,215,FN-2025-00326,1691625600.0,Renewal,Login,509,612.0,1691636400.0,1691982000.0,326,Mumbai,Maharashtra,400001,individual,1691550000.0,326,3260,LAN643876,800000,36,27404,3,Pending Area,8000,4685,100000,14.16,2867,784448,5000,804685,2,943,3260,27404,24691,2713,0,Missing,1696809600.0,Missing,Missing,Missing,0,UTRIN7746654,2,326,3260,784448,Cheque,1692057600.0,Broker,509,612,2906834870,BANK0006313,Missing,Missing,0,UTROUT7602571,2,pending,326,509,612.0,1672617600.0,100000,neft,ADV632563,Insurance premium advance,3260,Partially Recovered,41629,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,34,3,0.034255,0.125,0.09900014596409283,41.629
3270,327,208,FN-2024-00327,1697587200.0,New Vehicle,Login,509,606.0,1697432400.0,1698210000.0,327,Indore,Madhya Pradesh,452001,individual,1697346000.0,327,3270,LAN436434,800000,60,18918,6,Approved Area,8000,2088,0,14.73,3963,785949,0,802088,2,944,3270,18918,18918,0,0,Missing,1700006400.0,Missing,Missing,Missing,0,Missing,2,327,3270,785949,DD,1697846400.0,Customer,509,606,4193972112,BANK0008174,Axis Bank,Corporate Branch,785949,Missing,2,pending,327,509,606.0,1672617600.0,100000,upi,ADV528357,Insurance premium advance,3270,Fully Recovered,100000,1672700400.0,1672866000.0,0.0,High Risk / Likely Rejected,32,2,0.0236475,0.125,0.0,100.0
